stateID,dimRec,Sample,LogLik,LogLik_true,rankTrue,numTrials
d5s0,7,5041,-16058.9357448,-16076.5606511,5,100
d5s0,7,5184,-16515.7787452,-16533.4751091,5,100
d5s0,7,5329,-16978.4923996,-16996.1322778,5,100
d5s0,7,5476,-17446.3951998,-17464.0097373,5,100
d5s0,7,5625,-17922.2437048,-17939.9640589,5,100
d5s0,7,5776,-18404.0221134,-18421.7622798,5,100
d5s0,7,5832,-18582.5064002,-18600.3474488,5,100
d5s0,7,5929,-18891.007975,-18908.7993673,5,100
d5s0,7,6084,-19385.2020273,-19403.0033694,5,100
d5s0,7,6241,-19885.2347188,-19903.1957789,5,100
d5s0,7,6400,-20393.1270392,-20411.1946462,5,100
d5s0,7,6561,-20905.8875206,-20923.948249,5,100
d5s0,7,6724,-21425.4878698,-21443.4917161,5,100
d5s0,7,6859,-21856.7403057,-21874.8475679,5,100
d5s0,7,6889,-21952.2338558,-21970.3845406,5,100
d5s0,7,7056,-22484.5031624,-22502.7071352,5,100
d5s0,7,7225,-23023.2991282,-23041.5440631,5,100
d5s0,7,7396,-23569.1296903,-23587.2057267,5,100
d5s0,7,7569,-24120.1750101,-24138.3216139,5,100
d5s0,7,7744,-24677.8585012,-24696.0251022,5,100
d5s0,7,7921,-25241.2285963,-25259.3643348,5,100
d5s0,7,8000,-25492.50468,-25510.7040088,5,100
d5s0,7,8100,-25811.591844,-25829.8251737,5,100
d5s0,7,8281,-26387.0776387,-26405.450081,5,100
d5s0,7,8464,-26971.3797094,-26989.701478,5,100
d5s0,7,8649,-27560.8846876,-27579.1278209,5,100
d5s0,7,8836,-28156.5073763,-28174.8371449,5,100
d5s0,7,9025,-28758.4960434,-28776.8072302,5,100
d5s0,7,9216,-29367.6126959,-29385.8134986,5,100
d5s0,7,9261,-29510.7618673,-29528.9169871,5,100
d5s0,7,9409,-29982.7042445,-30000.9364435,5,100
d5s0,7,9604,-30602.4518243,-30620.7526665,5,100
d5s0,7,9801,-31231.4038693,-31249.6265574,5,100
d5s0,7,10000,-31865.9764054,-31884.1641316,5,100
d5s0,7,10201,-32506.946134,-32525.1466554,5,100
d5s0,7,10404,-33153.4390971,-33171.6929785,5,100
d5s0,7,10609,-33805.4502264,-33823.7100742,5,100
d5s0,7,10648,-33929.5557557,-33947.8066846,5,100
d5s0,7,10816,-34464.5654014,-34482.701432,5,100
d5s0,7,11025,-35129.4556023,-35147.5970077,5,100
d5s0,7,11236,-35802.7956162,-35820.9779636,5,100
d5s0,7,11449,-36480.810628,-36499.1313796,5,100
d5s0,7,11664,-37167.4490141,-37185.77454,5,100
d5s0,7,11881,-37859.4893614,-37877.9505388,5,100
d5s0,7,12100,-38557.5688117,-38576.0911019,5,100
d5s0,7,12167,-38770.225838,-38788.7606875,5,100
d5s0,7,12321,-39260.7901547,-39279.3751927,5,100
d5s0,7,12544,-39970.8831505,-39989.5015781,5,100
d5s0,7,12769,-40687.9459358,-40706.5831121,5,100
d5s0,7,12996,-41410.9579453,-41429.5645845,5,100
d5s0,7,13225,-42141.1630463,-42159.8258582,5,100
d5s0,7,13456,-42877.0362275,-42895.8339767,5,100
d5s0,7,13689,-43621.2652017,-43639.9690432,5,100
d5s0,7,13824,-44052.905876,-44071.6448686,5,100
d5s0,7,13924,-44371.4546523,-44390.3366381,5,100
d5s0,7,14161,-45127.7873767,-45146.6744754,5,100
d5s0,7,14400,-45889.9121877,-45908.9499319,5,100
d5s0,7,14641,-46656.7673491,-46675.7459271,5,100
d5s0,7,14884,-47430.7932697,-47449.7569577,5,100
d5s0,7,15129,-48211.3991539,-48230.2755201,5,100
d5s0,7,15376,-48999.2572207,-49018.1331382,5,100
d5s0,7,15625,-49793.226547,-49812.1526183,5,100
d5s0,7,15876,-50594.9357427,-50613.8789315,5,100
d5s0,7,16129,-51399.9773307,-51418.9955438,5,100
d5s0,7,16384,-52217.1859883,-52236.1424383,5,100
d5s0,7,16641,-53035.5833514,-53054.4395291,5,100
d5s0,7,16900,-53861.0318891,-53879.8416266,5,100
d5s0,7,17161,-54692.7556902,-54711.5064488,5,100
d5s0,7,17424,-55533.0126376,-55551.71666,5,100
d5s0,7,17576,-56016.5449416,-56035.2207056,5,100
d5s0,7,17689,-56377.2338806,-56395.9572413,5,100
d5s0,7,17956,-57229.9800845,-57248.7589079,5,100
d5s0,7,18225,-58087.0787586,-58105.9777257,5,100
d5s0,7,18496,-58953.4416901,-58972.2900367,5,100
d5s0,7,18769,-59824.6212839,-59843.5126293,5,100
d5s0,7,19044,-60701.8041495,-60720.716477,5,100
d5s0,7,19321,-61586.2080817,-61605.1980534,5,100
d5s0,7,19600,-62475.0543633,-62493.9769404,5,100
d5s0,7,19683,-62739.5889522,-62758.5312164,5,100
d5s0,7,19881,-63370.0644511,-63389.0515522,5,100
d5s0,7,20164,-64271.0821234,-64290.044657,5,100
d5s0,7,20449,-65181.1944538,-65200.0471431,5,100
d5s0,7,20736,-66094.6687638,-66113.5050666,5,100
d5s0,7,21025,-67016.3356708,-67035.1969007,5,100
d5s0,7,21316,-67944.450463,-67963.4260863,5,100
d5s0,7,21609,-68879.1834097,-68898.2169835,5,100
d5s0,7,21904,-69818.6292546,-69837.6492493,5,100
d5s0,7,21952,-69971.2789234,-69990.2793123,5,100
d5s0,7,22201,-70765.99068,-70784.998799,5,100
d5s0,7,22500,-71720.6016979,-71739.6927831,5,100
d5s0,7,22801,-72679.3646812,-72698.3845053,5,100
d5s0,7,23104,-73646.7571393,-73665.8288852,5,100
d5s0,7,23409,-74618.2662572,-74637.3940155,5,100
d5s0,7,23716,-75596.5401366,-75615.7413186,5,100
d5s0,7,24025,-76583.1285792,-76602.4069446,5,100
d5s0,7,24336,-77575.4803571,-77594.7077615,5,100
d5s0,7,24389,-77744.1856938,-77763.4508767,5,100
d5s0,7,24649,-78575.0733537,-78594.397549,5,100
d5s0,7,24964,-79577.696168,-79597.092705,5,100
d5s0,8,1,-1.2882241,-3.2528837,5,100
d5s0,8,4,-8.4602148,-12.6955677,5,100
d5s0,8,8,-19.7884963,-25.6843717,5,100
d5s0,8,9,-22.7164502,-28.8144554,5,100
d5s0,8,16,-43.4006937,-51.001825,5,100
d5s0,8,25,-71.2802557,-79.9463702,5,100
d5s0,8,27,-77.5145204,-86.4011248,5,100
d5s0,8,36,-105.4403806,-114.8097338,5,100
d5s0,8,49,-146.2611295,-156.2948101,5,100
d5s0,8,64,-193.6726158,-204.3352266,5,100
d5s0,8,81,-247.3898285,-258.3256677,5,100
d5s0,8,100,-308.0540373,-319.3592819,5,100
d5s0,8,121,-374.5289573,-386.5570863,5,100
d5s0,8,125,-387.203748,-399.2309489,5,100
d5s0,8,144,-448.0827202,-460.4756907,5,100
d5s0,8,169,-527.1364044,-540.1401063,5,100
d5s0,8,196,-613.1900462,-626.5463132,5,100
d5s0,8,216,-677.0312552,-690.7521686,5,100
d5s0,8,225,-705.9145495,-719.6911351,5,100
d5s0,8,256,-804.5739536,-818.3598239,5,100
d5s0,8,289,-909.2079755,-923.428787,5,100
d5s0,8,324,-1020.7630918,-1035.1156141,5,100
d5s0,8,343,-1081.4025736,-1095.68916,5,100
d5s0,8,361,-1138.5046566,-1152.8799008,5,100
d5s0,8,400,-1262.4316559,-1277.0569196,5,100
d5s0,8,441,-1392.9349987,-1407.7261601,5,100
d5s0,8,484,-1530.241485,-1545.3925648,5,100
d5s0,8,512,-1619.9624202,-1635.1507971,5,100
d5s0,8,529,-1674.0473265,-1689.5207062,5,100
d5s0,8,576,-1823.672609,-1839.2414621,5,100
d5s0,8,625,-1979.6574147,-1995.4128741,5,100
d5s0,8,676,-2142.7278254,-2158.8561598,5,100
d5s0,8,729,-2311.6605502,-2327.9593596,5,100
d5s0,8,784,-2486.6637867,-2503.2052137,5,100
d5s0,8,841,-2668.4129331,-2685.1464212,5,100
d5s0,8,900,-2856.754067,-2873.374447,5,100
d5s0,8,961,-3051.2946922,-3067.7745491,5,100
d5s0,8,1000,-3175.4461981,-3191.9711924,5,100
d5s0,8,1024,-3251.8233974,-3268.4149906,5,100
d5s0,8,1089,-3458.5792492,-3475.4237695,5,100
d5s0,8,1156,-3672.5157028,-3689.2544495,5,100
d5s0,8,1225,-3891.5104514,-3908.2413862,5,100
d5s0,8,1296,-4118.8822744,-4135.6978139,5,100
d5s0,8,1331,-4231.2425195,-4248.1093305,5,100
d5s0,8,1369,-4353.1759899,-4370.1020378,5,100
d5s0,8,1444,-4592.7521053,-4609.5664646,5,100
d5s0,8,1521,-4837.5651023,-4854.4883631,5,100
d5s0,8,1600,-5088.7461191,-5105.7215372,5,100
d5s0,8,1681,-5346.9811177,-5364.2046359,5,100
d5s0,8,1728,-5496.6770574,-5513.9626095,5,100
d5s0,8,1764,-5611.8569708,-5628.9983759,5,100
d5s0,8,1849,-5882.5766188,-5899.7279277,5,100
d5s0,8,1936,-6159.3014121,-6176.3459217,5,100
d5s0,8,2025,-6443.3816417,-6460.5640819,5,100
d5s0,8,2116,-6732.9505688,-6750.0407846,5,100
d5s0,8,2197,-6991.5333785,-7008.7135743,5,100
d5s0,8,2209,-7029.5807101,-7046.7546843,5,100
d5s0,8,2304,-7332.4898095,-7349.8791237,5,100
d5s0,8,2401,-7640.3618734,-7657.6679403,5,100
d5s0,8,2500,-7955.1286289,-7972.5492123,5,100
d5s0,8,2601,-8276.6222517,-8294.2239882,5,100
d5s0,8,2704,-8604.8640121,-8622.729473,5,100
d5s0,8,2744,-8733.015482,-8750.8872728,5,100
d5s0,8,2809,-8940.4906076,-8958.4339969,5,100
d5s0,8,2916,-9281.4189085,-9299.4088052,5,100
d5s0,8,3025,-9630.2093602,-9648.2380445,5,100
d5s0,8,3136,-9985.5300789,-10003.6400335,5,100
d5s0,8,3249,-10345.122468,-10363.2953133,5,100
d5s0,8,3364,-10711.5327733,-10729.7570412,5,100
d5s0,8,3375,-10746.754359,-10764.9673934,5,100
d5s0,8,3481,-11086.0068407,-11104.1978848,5,100
d5s0,8,3600,-11467.1195253,-11485.4069826,5,100
d5s0,8,3721,-11852.5226203,-11871.0524252,5,100
d5s0,8,3844,-12244.6678552,-12263.1393336,5,100
d5s0,8,3969,-12642.0307976,-12660.6064337,5,100
d5s0,8,4096,-13046.5837748,-13065.2811223,5,100
d5s0,8,4225,-13458.0767167,-13476.7344873,5,100
d5s0,8,4356,-13875.9598629,-13894.7287864,5,100
d5s0,8,4489,-14300.2171257,-14319.094349,5,100
d5s0,8,4624,-14730.2216426,-14749.1527175,5,100
d5s0,8,4761,-15165.8636592,-15184.9269719,5,100
d5s0,8,4900,-15607.1446169,-15626.291867,5,100
d5s0,8,4913,-15648.6422987,-15667.8100667,5,100
d5s0,8,5041,-16057.2679062,-16076.5606511,5,100
d5s0,8,5184,-16514.1326052,-16533.4751091,5,100
d5s0,8,5329,-16976.7947912,-16996.1322778,5,100
d5s0,8,5476,-17444.6883351,-17464.0097373,5,100
d5s0,8,5625,-17920.5253351,-17939.9640589,5,100
d5s0,8,5776,-18402.2979747,-18421.7622798,5,100
d5s0,8,5832,-18580.7791487,-18600.3474488,5,100
d5s0,8,5929,-18889.2757949,-18908.7993673,5,100
d5s0,8,6084,-19383.4904859,-19403.0033694,5,100
d5s0,8,6241,-19883.4794314,-19903.1957789,5,100
d5s0,8,6400,-20391.3854261,-20411.1946462,5,100
d5s0,8,6561,-20904.1388009,-20923.948249,5,100
d5s0,8,6724,-21423.7109125,-21443.4917161,5,100
d5s0,8,6859,-21854.9597866,-21874.8475679,5,100
d5s0,8,6889,-21950.4536577,-21970.3845406,5,100
d5s0,8,7056,-22482.722866,-22502.7071352,5,100
d5s0,8,7225,-23021.5259156,-23041.5440631,5,100
d5s0,8,7396,-23567.3643675,-23587.2057267,5,100
d5s0,8,7569,-24118.4289978,-24138.3216139,5,100
d5s0,8,7744,-24676.102732,-24696.0251022,5,100
d5s0,8,7921,-25239.4614113,-25259.3643348,5,100
d5s0,8,8000,-25490.7454744,-25510.7040088,5,100
d5s0,8,8100,-25809.8265054,-25829.8251737,5,100
d5s0,8,8281,-26385.3050673,-26405.450081,5,100
d5s0,8,8464,-26969.5761399,-26989.701478,5,100
d5s0,8,8649,-27559.0690706,-27579.1278209,5,100
d5s0,8,8836,-28154.6653937,-28174.8371449,5,100
d5s0,8,9025,-28756.6272839,-28776.8072302,5,100
d5s0,8,9216,-29365.7275475,-29385.8134986,5,100
d5s0,8,9261,-29508.8894109,-29528.9169871,5,100
d5s0,8,9409,-29980.8649205,-30000.9364435,5,100
d5s0,8,9604,-30600.6219929,-30620.7526665,5,100
d5s0,8,9801,-31229.5815853,-31249.6265574,5,100
d5s0,8,10000,-31864.1378314,-31884.1641316,5,100
d5s0,8,10201,-32505.0956699,-32525.1466554,5,100
d5s0,8,10404,-33151.5857614,-33171.6929785,5,100
d5s0,8,10609,-33803.592328,-33823.7100742,5,100
d5s0,8,10648,-33927.7077407,-33947.8066846,5,100
d5s0,8,10816,-34462.7055786,-34482.701432,5,100
d5s0,8,11025,-35127.5817042,-35147.5970077,5,100
d5s0,8,11236,-35800.9246747,-35820.9779636,5,100
d5s0,8,11449,-36478.9049416,-36499.1313796,5,100
d5s0,8,11664,-37165.5643543,-37185.77454,5,100
d5s0,8,11881,-37857.5971855,-37877.9505388,5,100
d5s0,8,12100,-38555.6956459,-38576.0911019,5,100
d5s0,8,12167,-38768.351911,-38788.7606875,5,100
d5s0,8,12321,-39258.8913309,-39279.3751927,5,100
d5s0,8,12544,-39968.9875491,-39989.5015781,5,100
d5s0,8,12769,-40686.0481916,-40706.5831121,5,100
d5s0,8,12996,-41409.0600656,-41429.5645845,5,100
d5s0,8,13225,-42139.2676017,-42159.8258582,5,100
d5s0,8,13456,-42875.154149,-42895.8339767,5,100
d5s0,8,13689,-43619.3518162,-43639.9690432,5,100
d5s0,8,13824,-44050.9858635,-44071.6448686,5,100
d5s0,8,13924,-44369.512892,-44390.3366381,5,100
d5s0,8,14161,-45125.8525011,-45146.6744754,5,100
d5s0,8,14400,-45887.9702974,-45908.9499319,5,100
d5s0,8,14641,-46654.7927008,-46675.7459271,5,100
d5s0,8,14884,-47428.8502135,-47449.7569577,5,100
d5s0,8,15129,-48209.4802057,-48230.2755201,5,100
d5s0,8,15376,-48997.3138787,-49018.1331382,5,100
d5s0,8,15625,-49791.306306,-49812.1526183,5,100
d5s0,8,15876,-50592.9709647,-50613.8789315,5,100
d5s0,8,16129,-51398.0448353,-51418.9955438,5,100
d5s0,8,16384,-52215.2474664,-52236.1424383,5,100
d5s0,8,16641,-53033.6339813,-53054.4395291,5,100
d5s0,8,16900,-53859.0756394,-53879.8416266,5,100
d5s0,8,17161,-54690.7927073,-54711.5064488,5,100
d5s0,8,17424,-55531.0361869,-55551.71666,5,100
d5s0,8,17576,-56014.5653833,-56035.2207056,5,100
d5s0,8,17689,-56375.2388306,-56395.9572413,5,100
d5s0,8,17956,-57227.9672644,-57248.7589079,5,100
d5s0,8,18225,-58085.0954438,-58105.9777257,5,100
d5s0,8,18496,-58951.462478,-58972.2900367,5,100
d5s0,8,18769,-59822.6516467,-59843.5126293,5,100
d5s0,8,19044,-60699.838751,-60720.716477,5,100
d5s0,8,19321,-61584.2359381,-61605.1980534,5,100
d5s0,8,19600,-62473.0838303,-62493.9769404,5,100
d5s0,8,19683,-62737.6078874,-62758.5312164,5,100
d5s0,8,19881,-63368.0712898,-63389.0515522,5,100
d5s0,8,20164,-64269.1094024,-64290.044657,5,100
d5s0,8,20449,-65179.2365954,-65200.0471431,5,100
d5s0,8,20736,-66092.7052991,-66113.5050666,5,100
d5s0,8,21025,-67014.3454931,-67035.1969007,5,100
d5s0,8,21316,-67942.4523738,-67963.4260863,5,100
d5s0,8,21609,-68877.2026606,-68898.2169835,5,100
d5s0,8,21904,-69816.6599048,-69837.6492493,5,100
d5s0,8,21952,-69969.3137959,-69990.2793123,5,100
d5s0,8,22201,-70764.037675,-70784.998799,5,100
d5s0,8,22500,-71718.659235,-71739.6927831,5,100
d5s0,8,22801,-72677.443786,-72698.3845053,5,100
d5s0,8,23104,-73644.8310699,-73665.8288852,5,100
d5s0,8,23409,-74616.3140412,-74637.3940155,5,100
d5s0,8,23716,-75594.5774684,-75615.7413186,5,100
d5s0,8,24025,-76581.15288,-76602.4069446,5,100
d5s0,8,24336,-77573.5051219,-77594.7077615,5,100
d5s0,8,24389,-77742.2136446,-77763.4508767,5,100
d5s0,8,24649,-78573.1032625,-78594.397549,5,100
d5s0,8,24964,-79575.7091019,-79597.092705,5,100
d5s0,9,1,-1.2405347,-3.2528837,5,100
d5s0,9,4,-8.3597615,-12.6955677,5,100
d5s0,9,8,-19.632245,-25.6843717,5,100
d5s0,9,9,-22.5592287,-28.8144554,5,100
d5s0,9,16,-43.1836234,-51.001825,5,100
d5s0,9,25,-70.9712705,-79.9463702,5,100
d5s0,9,27,-77.1625342,-86.4011248,5,100
d5s0,9,36,-105.0922011,-114.8097338,5,100
d5s0,9,49,-145.8546348,-156.2948101,5,100
d5s0,9,64,-193.180449,-204.3352266,5,100
d5s0,9,81,-246.8562831,-258.3256677,5,100
d5s0,9,100,-307.4549622,-319.3592819,5,100
d5s0,9,121,-373.9076537,-386.5570863,5,100
d5s0,9,125,-386.5779477,-399.2309489,5,100
d5s0,9,144,-447.421578,-460.4756907,5,100
d5s0,9,169,-526.4267352,-540.1401063,5,100
d5s0,9,196,-612.4247035,-626.5463132,5,100
d5s0,9,216,-676.2131777,-690.7521686,5,100
d5s0,9,225,-705.1093581,-719.6911351,5,100
d5s0,9,256,-803.7210033,-818.3598239,5,100
d5s0,9,289,-908.3391197,-923.428787,5,100
d5s0,9,324,-1019.8379971,-1035.1156141,5,100
d5s0,9,343,-1080.4813958,-1095.68916,5,100
d5s0,9,361,-1137.6052106,-1152.8799008,5,100
d5s0,9,400,-1261.4739395,-1277.0569196,5,100
d5s0,9,441,-1391.9178129,-1407.7261601,5,100
d5s0,9,484,-1529.2399152,-1545.3925648,5,100
d5s0,9,512,-1618.9742705,-1635.1507971,5,100
d5s0,9,529,-1673.079566,-1689.5207062,5,100
d5s0,9,576,-1822.7356021,-1839.2414621,5,100
d5s0,9,625,-1978.6723321,-1995.4128741,5,100
d5s0,9,676,-2141.7583688,-2158.8561598,5,100
d5s0,9,729,-2310.6939979,-2327.9593596,5,100
d5s0,9,784,-2485.6801497,-2503.2052137,5,100
d5s0,9,841,-2667.417505,-2685.1464212,5,100
d5s0,9,900,-2855.7286,-2873.374447,5,100
d5s0,9,961,-3050.2419795,-3067.7745491,5,100
d5s0,9,1000,-3174.4260625,-3191.9711924,5,100
d5s0,9,1024,-3250.7885916,-3268.4149906,5,100
d5s0,9,1089,-3457.5305704,-3475.4237695,5,100
d5s0,9,1156,-3671.4209838,-3689.2544495,5,100
d5s0,9,1225,-3890.435101,-3908.2413862,5,100
d5s0,9,1296,-4117.7838993,-4135.6978139,5,100
d5s0,9,1331,-4230.141421,-4248.1093305,5,100
d5s0,9,1369,-4352.1083627,-4370.1020378,5,100
d5s0,9,1444,-4591.6803395,-4609.5664646,5,100
d5s0,9,1521,-4836.4787282,-4854.4883631,5,100
d5s0,9,1600,-5087.6512218,-5105.7215372,5,100
d5s0,9,1681,-5345.8875379,-5364.2046359,5,100
d5s0,9,1728,-5495.5921174,-5513.9626095,5,100
d5s0,9,1764,-5610.7797371,-5628.9983759,5,100
d5s0,9,1849,-5881.4775499,-5899.7279277,5,100
d5s0,9,1936,-6158.1825064,-6176.3459217,5,100
d5s0,9,2025,-6442.244016,-6460.5640819,5,100
d5s0,9,2116,-6731.8184407,-6750.0407846,5,100
d5s0,9,2197,-6990.3962875,-7008.7135743,5,100
d5s0,9,2209,-7028.4367232,-7046.7546843,5,100
d5s0,9,2304,-7331.2902048,-7349.8791237,5,100
d5s0,9,2401,-7639.1705616,-7657.6679403,5,100
d5s0,9,2500,-7953.9163729,-7972.5492123,5,100
d5s0,9,2601,-8275.3789882,-8294.2239882,5,100
d5s0,9,2704,-8603.6212494,-8622.729473,5,100
d5s0,9,2744,-8731.7895982,-8750.8872728,5,100
d5s0,9,2809,-8939.2380363,-8958.4339969,5,100
d5s0,9,2916,-9280.122804,-9299.4088052,5,100
d5s0,9,3025,-9628.899267,-9648.2380445,5,100
d5s0,9,3136,-9984.2177683,-10003.6400335,5,100
d5s0,9,3249,-10343.7936397,-10363.2953133,5,100
d5s0,9,3364,-10710.1892038,-10729.7570412,5,100
d5s0,9,3375,-10745.4115236,-10764.9673934,5,100
d5s0,9,3481,-11084.6617211,-11104.1978848,5,100
d5s0,9,3600,-11465.7629978,-11485.4069826,5,100
d5s0,9,3721,-11851.157208,-11871.0524252,5,100
d5s0,9,3844,-12243.3195495,-12263.1393336,5,100
d5s0,9,3969,-12640.6752976,-12660.6064337,5,100
d5s0,9,4096,-13045.2468967,-13065.2811223,5,100
d5s0,9,4225,-13456.6830345,-13476.7344873,5,100
d5s0,9,4356,-13874.5425044,-13894.7287864,5,100
d5s0,9,4489,-14298.7694809,-14319.094349,5,100
d5s0,9,4624,-14728.7479104,-14749.1527175,5,100
d5s0,9,4761,-15164.3774069,-15184.9269719,5,100
d5s0,9,4900,-15605.6608831,-15626.291867,5,100
d5s0,9,4913,-15647.1521402,-15667.8100667,5,100
d5s0,9,5041,-16055.7574742,-16076.5606511,5,100
d5s0,9,5184,-16512.6414226,-16533.4751091,5,100
d5s0,9,5329,-16975.3009243,-16996.1322778,5,100
d5s0,9,5476,-17443.2088921,-17464.0097373,5,100
d5s0,9,5625,-17919.0505755,-17939.9640589,5,100
d5s0,9,5776,-18400.7880449,-18421.7622798,5,100
d5s0,9,5832,-18579.2707599,-18600.3474488,5,100
d5s0,9,5929,-18887.7804503,-18908.7993673,5,100
d5s0,9,6084,-19381.998288,-19403.0033694,5,100
d5s0,9,6241,-19881.9617395,-19903.1957789,5,100
d5s0,9,6400,-20389.8772647,-20411.1946462,5,100
d5s0,9,6561,-20902.641781,-20923.948249,5,100
d5s0,9,6724,-21422.2257391,-21443.4917161,5,100
d5s0,9,6859,-21853.4774453,-21874.8475679,5,100
d5s0,9,6889,-21948.9722309,-21970.3845406,5,100
d5s0,9,7056,-22481.1909052,-22502.7071352,5,100
d5s0,9,7225,-23019.9977914,-23041.5440631,5,100
d5s0,9,7396,-23565.840821,-23587.2057267,5,100
d5s0,9,7569,-24116.9188414,-24138.3216139,5,100
d5s0,9,7744,-24674.605097,-24696.0251022,5,100
d5s0,9,7921,-25237.9678963,-25259.3643348,5,100
d5s0,9,8000,-25489.2576593,-25510.7040088,5,100
d5s0,9,8100,-25808.3392652,-25829.8251737,5,100
d5s0,9,8281,-26383.7913948,-26405.450081,5,100
d5s0,9,8464,-26968.0565505,-26989.701478,5,100
d5s0,9,8649,-27557.5536969,-27579.1278209,5,100
d5s0,9,8836,-28153.1544571,-28174.8371449,5,100
d5s0,9,9025,-28755.1152234,-28776.8072302,5,100
d5s0,9,9216,-29364.2259347,-29385.8134986,5,100
d5s0,9,9261,-29507.3953359,-29528.9169871,5,100
d5s0,9,9409,-29979.3906503,-30000.9364435,5,100
d5s0,9,9604,-30599.1471849,-30620.7526665,5,100
d5s0,9,9801,-31228.1268539,-31249.6265574,5,100
d5s0,9,10000,-31862.6654255,-31884.1641316,5,100
d5s0,9,10201,-32503.6347487,-32525.1466554,5,100
d5s0,9,10404,-33150.1127767,-33171.6929785,5,100
d5s0,9,10609,-33802.1284674,-33823.7100742,5,100
d5s0,9,10648,-33926.2415249,-33947.8066846,5,100
d5s0,9,10816,-34461.2240199,-34482.701432,5,100
d5s0,9,11025,-35126.0893452,-35147.5970077,5,100
d5s0,9,11236,-35799.430204,-35820.9779636,5,100
d5s0,9,11449,-36477.4144666,-36499.1313796,5,100
d5s0,9,11664,-37164.036304,-37185.77454,5,100
d5s0,9,11881,-37856.0463837,-37877.9505388,5,100
d5s0,9,12100,-38554.1629795,-38576.0911019,5,100
d5s0,9,12167,-38766.8054497,-38788.7606875,5,100
d5s0,9,12321,-39257.3515521,-39279.3751927,5,100
d5s0,9,12544,-39967.4611275,-39989.5015781,5,100
d5s0,9,12769,-40684.5251013,-40706.5831121,5,100
d5s0,9,12996,-41407.5359557,-41429.5645845,5,100
d5s0,9,13225,-42137.7349349,-42159.8258582,5,100
d5s0,9,13456,-42873.6220658,-42895.8339767,5,100
d5s0,9,13689,-43617.8086067,-43639.9690432,5,100
d5s0,9,13824,-44049.4359387,-44071.6448686,5,100
d5s0,9,13924,-44367.963202,-44390.3366381,5,100
d5s0,9,14161,-45124.2760919,-45146.6744754,5,100
d5s0,9,14400,-45886.4144013,-45908.9499319,5,100
d5s0,9,14641,-46653.2234765,-46675.7459271,5,100
d5s0,9,14884,-47427.2939565,-47449.7569577,5,100
d5s0,9,15129,-48207.9286744,-48230.2755201,5,100
d5s0,9,15376,-48995.7636405,-49018.1331382,5,100
d5s0,9,15625,-49789.7580275,-49812.1526183,5,100
d5s0,9,15876,-50591.4525644,-50613.8789315,5,100
d5s0,9,16129,-51396.5049702,-51418.9955438,5,100
d5s0,9,16384,-52213.6833575,-52236.1424383,5,100
d5s0,9,16641,-53032.0821871,-53054.4395291,5,100
d5s0,9,16900,-53857.5209056,-53879.8416266,5,100
d5s0,9,17161,-54689.2383813,-54711.5064488,5,100
d5s0,9,17424,-55529.4821397,-55551.71666,5,100
d5s0,9,17576,-56013.0072006,-56035.2207056,5,100
d5s0,9,17689,-56373.6644512,-56395.9572413,5,100
d5s0,9,17956,-57226.3996749,-57248.7589079,5,100
d5s0,9,18225,-58083.5445284,-58105.9777257,5,100
d5s0,9,18496,-58949.9108251,-58972.2900367,5,100
d5s0,9,18769,-59821.0963839,-59843.5126293,5,100
d5s0,9,19044,-60698.2854758,-60720.716477,5,100
d5s0,9,19321,-61582.6820693,-61605.1980534,5,100
d5s0,9,19600,-62471.4994066,-62493.9769404,5,100
d5s0,9,19683,-62736.0055742,-62758.5312164,5,100
d5s0,9,19881,-63366.4624803,-63389.0515522,5,100
d5s0,9,20164,-64267.4930271,-64290.044657,5,100
d5s0,9,20449,-65177.6007861,-65200.0471431,5,100
d5s0,9,20736,-66091.0612305,-66113.5050666,5,100
d5s0,9,21025,-67012.6836879,-67035.1969007,5,100
d5s0,9,21316,-67940.77621,-67963.4260863,5,100
d5s0,9,21609,-68875.5526563,-68898.2169835,5,100
d5s0,9,21904,-69815.0042984,-69837.6492493,5,100
d5s0,9,21952,-69967.6513184,-69990.2793123,5,100
d5s0,9,22201,-70762.3751957,-70784.998799,5,100
d5s0,9,22500,-71716.9921868,-71739.6927831,5,100
d5s0,9,22801,-72675.7761392,-72698.3845053,5,100
d5s0,9,23104,-73643.1680436,-73665.8288852,5,100
d5s0,9,23409,-74614.6392722,-74637.3940155,5,100
d5s0,9,23716,-75592.9101391,-75615.7413186,5,100
d5s0,9,24025,-76579.5075187,-76602.4069446,5,100
d5s0,9,24336,-77571.8572895,-77594.7077615,5,100
d5s0,9,24389,-77740.5650192,-77763.4508767,5,100
d5s0,9,24649,-78571.4580254,-78594.397549,5,100
d5s0,9,24964,-79574.0642504,-79597.092705,5,100
d5s0,10,1,-1.2090553,-3.2528837,5,100
d5s0,10,4,-8.2872112,-12.6955677,5,100
d5s0,10,8,-19.5231853,-25.6843717,5,100
d5s0,10,9,-22.4461021,-28.8144554,5,100
d5s0,10,16,-43.0462652,-51.001825,5,100
d5s0,10,25,-70.7453628,-79.9463702,5,100
d5s0,10,27,-76.9314534,-86.4011248,5,100
d5s0,10,36,-104.8383279,-114.8097338,5,100
d5s0,10,49,-145.584445,-156.2948101,5,100
d5s0,10,64,-192.8311247,-204.3352266,5,100
d5s0,10,81,-246.4809119,-258.3256677,5,100
d5s0,10,100,-307.0340713,-319.3592819,5,100
